species_1,species_2,16S,dnaK,fusA,nifH,recA
rso,actt,1975.0,1863.0,2151.0,,
rso,acu,2156.5,2361.0,2449.5,,1248.0
rso,ade,2069.5,1470.0,2545.5,,1135.5
rso,adi,2296.5,2385.0,2524.5,,1270.5
rso,adk,2500.5,3027.0,3117.0,,1536.0
rso,adn,2500.5,3024.0,3117.0,,1539.0
rso,adt,2599.0,3033.0,3042.0,,1605.0
rso,aeb,1945.0,2014.5,2328.0,,1239.0
rso,aeh,2308.5,2704.5,2575.5,,1315.5
rso,aei,2260.0,1722.0,2122.5,,871.5
rso,aep,1951.0,2202.0,2422.5,,1215.0
rso,aev,1829.5,1563.0,1747.5,,877.5
rso,aez,1954.0,2083.5,2353.5,,1246.5
rso,afa,2566.0,2541.0,2625.0,,1386.0
rso,afc,1978.0,1248.0,1653.0,,699.0
rso,afi,2299.0,2217.0,2280.0,,1240.5
rso,afla,1867.5,1680.0,1252.5,,879.0
rso,afq,2554.5,2499.0,2581.5,,
rso,agc,2065.0,2313.0,2386.5,,1305.0
rso,agt,2060.5,2286.0,2401.5,,1282.5
rso,agv,1804.5,1630.5,2157.0,,1173.0
rso,aht,1956.5,2197.5,2277.0,,1264.5
rso,ahu,2122.0,2376.0,2118.0,,1387.5
rso,ahz,1863.5,1386.0,1627.5,,792.0
rso,ais,2600.5,3001.5,2800.5,,1552.5
rso,aji,1925.5,1165.5,2328.0,,1240.5
rso,ajs,2513.0,2979.0,2997.0,,1488.0
rso,aka,2585.0,2581.5,1785.0,,1204.5
rso,alg,2177.0,2037.0,2202.0,,1134.0
rso,ali,2144.0,2400.0,2196.0,,1371.0
rso,aln,2269.0,2238.0,2379.0,,1146.0
rso,alp,1969.0,1269.0,1744.5,,754.5
rso,als,1819.0,1491.0,1681.5,,822.0
rso,alti,1880.5,1674.0,1767.0,,840.0
rso,alv,2330.0,2526.0,1642.5,,1404.0
rso,amah,2427.0,2593.5,2907.0,,1404.0
rso,amc,2207.0,1933.5,1822.5,,1051.5
rso,ame,,1486.5,1189.5,,
rso,amh,2207.5,1927.5,1822.5,,1041.0
rso,ami,2005.5,1485.0,1651.5,,1291.5
rso,amih,2071.0,2364.0,1693.5,,1293.0
rso,amol,1971.0,1246.5,1698.0,,735.0
rso,amr,2037.5,1558.5,1369.5,,946.5
rso,ams,1970.0,1548.0,1725.0,,1240.5
rso,amv,2086.0,2397.0,2241.0,,1324.5
rso,amyb,1984.5,1387.5,1665.0,,1260.0
rso,amyy,1994.0,2035.5,1741.5,,1297.5
rso,ane,1952.0,2041.5,2286.0,,1156.5
rso,anp,1877.5,1620.0,1267.5,,834.0
rso,ant,2005.5,1291.5,1753.5,,775.5
rso,aoa,2463.5,2881.5,1621.5,,1513.5
rso,aol,2067.0,2373.0,2383.5,,1359.0
rso,aon,2600.0,2985.0,3148.5,,1528.5
rso,aos,1940.5,2029.5,2296.5,,1140.0
rso,apac,2294.5,2457.0,2659.5,,1300.5
rso,ape,1457.0,,,,
rso,apn,1981.5,2011.5,1621.5,,1189.5
rso,apoc,1976.5,1284.0,1720.5,,687.0
rso,apom,2126.0,2031.0,2058.0,,1092.0
rso,app,2555.0,2586.0,1645.5,,1402.5
rso,apre,1993.0,1476.0,1669.5,,1302.0
rso,aprs,2308.5,2331.0,2461.5,,1317.0
rso,aqa,1907.0,1450.5,1626.0,,780.0
rso,aql,2557.0,2655.0,2944.5,,1438.5
rso,aqs,2548.0,2574.0,2874.0,,1375.5
rso,arc,1980.5,1245.0,1740.0,,717.0
rso,arl,1962.5,2016.0,2289.0,,1177.5
rso,arm,1968.0,2001.0,2233.5,,1128.0
rso,aro,2069.5,2328.0,2398.5,,1299.0
rso,art,1978.5,1978.5,1623.0,,1219.5
rso,artp,1988.0,2037.0,2311.5,,1213.5
rso,aru,1985.5,1983.0,2289.0,,1222.5
rso,ary,1967.0,2013.0,2281.5,,1177.5
rso,asc,1420.0,,,,
rso,asd,1989.0,1885.5,2221.5,,1135.5
rso,asip,2217.5,2083.5,2271.0,,1218.0
rso,ask,1944.5,1284.0,1686.0,,705.0
rso,asl,1717.5,1489.5,1689.0,,874.5
rso,asv,2126.0,2023.5,2070.0,,1092.0
rso,asw,2597.0,2968.5,2880.0,,1545.0
rso,ata,2060.0,2278.5,2407.5,,1282.5
rso,atp,1960.0,1267.5,1668.0,,705.0
rso,atu,2060.0,2260.5,2418.0,,1275.0
rso,atw,2536.5,2809.5,2982.0,,1461.0
rso,ava,1963.0,1594.5,1926.0,,906.0
rso,axy,2597.0,2980.5,2883.0,,1563.0
rso,aza,2577.5,1807.5,1603.5,,1462.5
rso,azc,2090.0,2403.0,2337.0,,1369.5
rso,azd,2567.5,2875.5,1674.0,,1501.5
rso,azi,2562.5,2829.0,1641.0,,1488.0
rso,azl,2138.0,2380.5,1561.5,,1374.0
rso,azm,2138.0,2394.0,2160.0,,1389.0
rso,azo,2576.0,2874.0,1624.5,,1510.5
rso,azq,2583.0,2853.0,2931.0,,1473.0
rso,azr,2576.5,2887.5,1620.0,,1557.0
rso,azt,2132.5,2439.0,1627.5,,1389.0
rso,azz,2129.0,2410.5,2167.5,,1339.5
rso,babb,2086.0,2316.0,2269.5,,1213.5
rso,babr,2086.0,2319.0,2269.5,,1213.5
rso,bac,2683.5,2995.5,3304.5,,1612.5
rso,bacb,2066.0,1633.5,1989.0,,939.0
rso,bacl,2062.0,1563.0,1956.0,,985.5
rso,baco,2082.0,1645.5,2124.0,,1015.5
rso,bacp,2060.0,1630.5,1984.5,,960.0
rso,bacs,2058.5,1606.5,1999.5,,964.5
rso,bacy,2055.0,1563.0,1956.0,,985.5
rso,bae,2049.0,1594.5,1990.5,,975.0
rso,bag,2026.0,1699.5,2026.5,,1027.5
rso,bage,2252.5,2080.5,2401.5,,1062.0
rso,bah,2000.5,1461.0,1893.0,,402.0
rso,bai,2000.5,1461.0,1896.0,,402.0
rso,bao,2065.5,1606.5,1987.5,,981.0
rso,bapi,2050.0,1872.0,1957.5,,1057.5
rso,baq,2070.0,1620.0,1984.5,,958.5
rso,bar,2000.0,1461.0,1896.0,,
rso,bast,1923.5,2034.0,2280.0,,1215.0
rso,bat,2007.5,1461.0,1896.0,,826.5
rso,bax,2045.0,1461.0,1897.5,,402.0
rso,bay,2064.0,1636.5,1989.0,,952.5
rso,baz,2056.5,1612.5,1987.5,,981.0
rso,bbet,2072.0,2346.0,1659.0,,1371.0
rso,bbh,2613.0,3025.5,3145.5,,1632.0
rso,bbm,2610.0,3022.5,3142.5,,1630.5
rso,bbr,2613.0,3025.5,3145.5,,1635.0
rso,bbt,2064.5,2341.5,1638.0,,1372.5
rso,bby,2041.5,1459.5,1896.0,,
rso,bcad,1868.0,1576.5,1707.0,,850.5
rso,bce,1961.5,1462.5,1897.5,,819.0
rso,bcl,2058.0,1630.5,1975.5,,969.0
rso,bfr,1829.0,1693.5,1479.0,,949.5
rso,bja,2071.5,2373.0,2383.5,,1383.0
rso,bjs,2070.0,1567.5,1941.0,,972.0
rso,bju,2070.0,2374.5,1696.5,,1371.0
rso,bld,2064.0,1728.0,2008.5,,1002.0
rso,blh,2065.0,1717.5,2026.5,,1009.5
rso,bli,2060.5,1728.0,2008.5,,1002.0
rso,bly,1963.5,1959.0,2250.0,,1246.5
rso,bma,2642.5,3034.5,2920.5,,1597.5
rso,bmab,2687.0,3034.5,3340.5,,1597.5
rso,bmyc,2035.0,1447.5,1881.0,,816.0
rso,bnc,1890.0,1455.0,1891.5,,400.5
rso,boz,2612.0,2544.0,2841.0,,1317.0
rso,bpa,2613.0,3022.5,3136.5,,1632.0
rso,bpz,2690.0,3034.5,2920.5,,1597.5
rso,bql,2068.5,1612.5,1987.5,,981.0
rso,bqy,2060.0,1590.0,1767.0,,901.5
rso,bra,2063.0,2367.0,2388.0,,1366.5
rso,bsau,1975.0,2068.5,2298.0,,1276.5
rso,bsui,1978.5,2316.0,2265.0,,1189.5
rso,bth,1610.5,1665.0,1381.5,,933.0
rso,btr,2072.5,1609.5,1812.0,,909.0
rso,bxe,2560.5,2976.0,3186.0,,1509.0
rso,cac,891.5,1290.0,1648.5,,790.5
rso,cau,1883.5,1720.5,2106.0,,1122.0
rso,cgl,1985.5,1855.5,2155.5,,1077.0
rso,cko,312.5,2134.5,2463.0,,1204.5
rso,ctu,2243.0,2232.0,2533.5,,1222.5
rso,ddn,2115.0,2365.5,1813.5,,1242.0
rso,dha,,1636.5,1357.5,,
rso,dse,,2064.0,1548.0,,
rso,eco,2233.0,2100.0,2464.5,,1159.5
rso,ent,2241.0,2140.5,2484.0,,1114.5
rso,esa,320.0,2229.0,2500.5,,1203.0
rso,fjo,1848.5,1479.0,1639.5,,799.5
rso,gme,2137.5,2290.5,2230.5,,1185.0
rso,hde,2177.0,1683.0,2029.5,,906.0
rso,hpy,1950.0,1500.0,2001.0,,823.5
rso,kpn,2224.5,2146.5,2614.5,,1209.0
rso,lap,2056.0,2251.5,1561.5,,1300.5
rso,lmo,2061.5,1423.5,1879.5,,828.0
rso,mag,2123.0,2422.5,1642.5,,1296.0
rso,mcp,1984.0,1078.5,1560.0,,546.0
rso,mlo,2071.0,2428.5,2374.5,,1332.0
rso,mmu,,1740.0,1572.0,,
rso,mtu,1998.5,1939.5,1648.5,,706.5
rso,mxa,2106.5,1542.0,2091.0,,1252.5
rso,nfa,1979.5,1360.5,1762.5,,1303.5
rso,nme,,2329.5,2433.0,,1228.5
rso,nos,1976.5,1531.5,1626.0,,880.5
rso,npc,1951.0,2016.0,2344.5,,1254.0
rso,nwi,2073.0,2347.5,2313.0,,1323.0
rso,pae,2314.0,2595.0,2580.0,,1365.0
rso,pam,2253.5,2224.5,2443.5,,1101.0
rso,paq,2262.5,2227.5,2446.5,,1102.5
rso,par,2255.0,1783.5,2097.0,,1000.5
rso,pcr,2245.5,1809.0,2118.0,,1014.0
rso,pdo,1884.0,1957.5,2226.0,,1134.0
rso,pfl,2314.0,2425.5,2446.5,,1302.0
rso,pmh,1998.5,1149.0,1653.0,,735.0
rso,pps,,1656.0,1449.0,,
rso,ppu,2291.0,2497.5,2481.0,,1287.0
rso,psa,913.0,2568.0,2455.5,,1266.0
rso,rbd,2377.0,2544.0,2656.5,,1456.5
rso,rfr,2537.0,1728.0,1621.5,,1380.0
rso,rhc,1998.5,2286.0,1531.5,,1288.5
rso,rpa,2079.5,2377.5,2407.5,,1363.5
rso,rso,3026.0,4134.0,4224.0,,2118.0
rso,sau,2034.5,1360.5,1782.0,,769.5
rso,sco,1964.0,2122.5,1699.5,,1233.0
rso,sfr,2319.0,1776.0,2029.5,,963.0
rso,sil,1979.5,2334.0,2325.0,,1297.5
rso,slr,1871.0,1842.0,1675.5,,1026.0
rso,son,2297.0,1981.5,2170.5,,1011.0
rso,spe,2241.0,2166.0,2556.0,,1183.5
rso,spy,1736.5,1437.0,1866.0,,831.0
rso,srr,2227.0,2229.0,2637.0,,1168.5
rso,syn,1982.0,1572.0,1339.5,,927.0
rso,tpo,1875.0,1722.0,1531.5,,948.0
rso,ttu,2222.5,2089.5,2329.5,,1072.5
rso,vch,2221.5,1978.5,2232.0,,1048.5
rso,vpa,2118.5,1894.5,1821.0,,1012.5
rso,wbr,2177.5,1347.0,1546.5,,672.0
rso,xcc,2338.5,2539.5,2766.0,,1401.0
rso,xoo,2335.5,2533.5,2655.0,,1372.5
sau,aaa,2028.0,1320.0,1750.5,,721.5
sau,aaci,2123.0,1348.5,1609.5,,795.0
sau,aalg,1948.0,1785.0,1884.0,,1026.0
sau,aamb,1491.0,,,,
sau,aaq,2194.5,1396.5,1836.0,,825.0
sau,aaqi,1990.0,1896.0,2109.0,,1143.0
sau,aaqu,2040.0,1657.5,1767.0,,
sau,aasc,2061.5,1618.5,1788.0,,913.5
sau,aba,2114.5,1249.5,1846.5,,799.5
sau,abo,2198.5,1585.5,1966.5,,888.0
sau,ace,2168.5,1425.0,1675.5,,807.0
sau,acet,2067.5,1647.0,1785.0,,946.5
sau,achr,2031.5,1398.0,1761.0,,805.5
sau,acib,1969.0,1894.5,2155.5,,1111.5
sau,acid,2080.5,1393.5,1804.5,,798.0
sau,acii,2176.0,1384.5,1675.5,,799.5
sau,acin,2074.5,1425.0,1794.0,,792.0
sau,acio,2058.5,1420.5,1858.5,,781.5
sau,acip,2080.5,1420.5,1797.0,,801.0
sau,acis,2080.5,1420.5,1797.0,,801.0
sau,ack,2065.5,1443.0,1873.5,,780.0
sau,acom,2133.0,1431.0,1108.5,,811.5
sau,acr,2034.0,1323.0,1534.5,,739.5
sau,acra,2051.0,1386.0,1812.0,,772.5
sau,acry,2223.0,1429.5,1801.5,,882.0
sau,acto,2036.0,1297.5,1626.0,,699.0
sau,actt,2111.5,1446.0,1788.0,,
sau,acu,1906.0,1357.5,1755.0,,859.5
sau,ade,2140.0,747.0,1668.0,,615.0
sau,adi,2154.0,1416.0,1854.0,,804.0
sau,adk,2016.0,1302.0,1701.0,,718.5
sau,adn,2016.0,1299.0,1701.0,,715.5
sau,adt,2029.0,1428.0,1650.0,,775.5
sau,aeb,2123.5,1311.0,1702.5,,760.5
sau,aeh,2157.0,1318.5,1743.0,,793.5
sau,aei,2051.5,1993.5,2224.5,,1150.5
sau,aep,1949.5,1485.0,1725.0,,859.5
sau,aev,1946.5,1900.5,2019.0,,991.5
sau,aez,2116.0,1297.5,1687.5,,756.0
sau,afa,2035.0,1638.0,1761.0,,888.0
sau,afc,1976.5,1882.5,2118.0,,1102.5
sau,afi,2080.0,1452.0,1864.5,,841.5
sau,afla,1938.0,1827.0,1471.5,,961.5
sau,afq,2038.5,1659.0,1773.0,,
sau,agc,2069.5,1489.5,1761.0,,882.0
sau,agt,2095.0,1515.0,1831.5,,888.0
sau,agv,1822.5,909.0,1360.5,,730.5
sau,aht,1989.5,1549.5,1789.5,,912.0
sau,ahu,2098.0,1339.5,1563.0,,799.5
sau,ahz,1937.0,2014.5,2001.0,,1098.0
sau,ais,2027.5,1450.5,1711.5,,834.0
sau,aji,2123.5,712.5,1656.0,,813.0
sau,ajs,2036.0,1366.5,1780.5,,763.5
sau,aka,2058.5,1704.0,1326.0,,775.5
sau,alg,2052.5,1674.0,2055.0,,939.0
sau,ali,2082.5,1341.0,1539.0,,792.0
sau,aln,2207.5,1585.5,1969.5,,879.0
sau,alp,2006.5,1927.5,2178.0,,1138.5
sau,als,1949.5,1962.0,1962.0,,1018.5
sau,alti,1930.0,1824.0,1951.5,,963.0
sau,alv,2091.5,1395.0,1224.0,,825.0
sau,amah,1999.5,1593.0,1903.5,,820.5
sau,amc,2129.0,1870.5,1902.0,,1012.5
sau,ame,,1705.5,1561.5,,
sau,amh,2135.5,1878.0,1902.0,,1018.5
sau,ami,2149.5,732.0,1042.5,,748.5
sau,amih,2099.5,1437.0,1248.0,,841.5
sau,amol,1986.0,1971.0,2194.5,,1152.0
sau,amr,2135.0,1608.0,1392.0,,925.5
sau,ams,2160.5,732.0,1119.0,,780.0
sau,amv,2036.5,1317.0,1530.0,,741.0
sau,amyb,2175.0,771.0,1072.5,,789.0
sau,amyy,2129.0,1305.0,1077.0,,762.0
sau,ane,2124.5,1327.5,1665.0,,792.0
sau,anp,1940.5,1902.0,1410.0,,978.0
sau,ant,1992.0,1924.5,2149.5,,1062.0
sau,aoa,1983.5,1395.0,1038.0,,777.0
sau,aol,2068.5,1383.0,1671.0,,814.5
sau,aon,2063.0,1405.5,1777.5,,777.0
sau,aos,2137.0,1318.5,1665.0,,753.0
sau,apac,2173.0,1452.0,1797.0,,807.0
sau,ape,1475.0,,,,
sau,apn,2203.5,1384.5,1147.5,,795.0
sau,apoc,1978.0,1867.5,2142.0,,1140.0
sau,apom,2067.5,1647.0,1785.0,,946.5
sau,app,2067.5,1390.5,1219.5,,780.0
sau,apre,2179.0,732.0,1065.0,,739.5
sau,aprs,2190.0,1476.0,1869.0,,883.5
sau,aqa,1949.0,1887.0,2004.0,,1074.0
sau,aql,2080.0,1552.5,1843.5,,813.0
sau,aqs,2128.0,1612.5,1942.5,,804.0
sau,arc,2024.0,1947.0,2172.0,,1113.0
sau,arl,2208.5,1449.0,1822.5,,876.0
sau,arm,2181.0,1392.0,1854.0,,870.0
sau,aro,2095.0,1512.0,1860.0,,889.5
sau,art,2176.5,1369.5,1171.5,,814.5
sau,artp,2189.0,1336.5,1804.5,,817.5
sau,aru,2192.5,1399.5,1804.5,,784.5
sau,ary,2210.0,1447.5,1828.5,,879.0
sau,asc,1462.0,,,,
sau,asd,2110.5,1482.0,1795.5,,853.5
sau,asip,2037.5,1600.5,1968.0,,876.0
sau,ask,2003.0,1885.5,2140.5,,1128.0
sau,asl,1767.0,2010.0,1986.0,,1029.0
sau,asv,2067.5,1647.0,1777.5,,943.5
sau,asw,2040.5,1492.5,1759.5,,822.0
sau,ata,2094.5,1515.0,1834.5,,888.0
sau,atp,1969.0,1855.5,2139.0,,1068.0
sau,atu,2091.5,1501.5,1839.0,,853.5
sau,atw,2076.0,1351.5,1759.5,,777.0
sau,ava,2075.5,1765.5,1992.0,,1041.0
sau,axy,2043.5,1438.5,1702.5,,819.0
sau,aza,2069.0,1039.5,1099.5,,783.0
sau,azc,2048.0,1342.5,1653.0,,757.5
sau,azd,2101.0,1419.0,1045.5,,759.0
sau,azi,2094.5,1438.5,1081.5,,753.0
sau,azl,2081.0,1345.5,1114.5,,786.0
sau,azm,2106.5,1357.5,1533.0,,783.0
sau,azo,2111.0,1395.0,1029.0,,768.0
sau,azq,2119.5,1408.5,1762.5,,754.5
sau,azr,2116.0,1407.0,1047.0,,775.5
sau,azt,2096.5,1321.5,1110.0,,768.0
sau,azz,2115.5,1315.5,1474.5,,766.5
sau,babb,2078.5,1548.0,1824.0,,891.0
sau,babr,2078.5,1546.5,1824.0,,891.0
sau,bac,2061.0,1396.5,1822.5,,829.5
sau,bacb,2736.5,2127.0,2709.0,,1117.5
sau,bacl,2728.0,2238.0,2691.0,,1183.5
sau,baco,2643.0,2088.0,2614.5,,1075.5
sau,bacp,2733.5,2127.0,2700.0,,1120.5
sau,bacs,2729.0,2164.5,2682.0,,1117.5
sau,bacy,2743.5,2254.5,2691.0,,1180.5
sau,bae,2742.0,2199.0,2719.5,,1119.0
sau,bag,2611.0,2059.5,2460.0,,1078.5
sau,bage,2114.5,1699.5,2062.5,,978.0
sau,bah,2675.5,2364.0,2797.5,,586.5
sau,bai,2669.5,2364.0,2800.5,,586.5
sau,bao,2701.5,2166.0,2712.0,,1113.0
sau,bapi,2122.0,1774.5,1939.5,,985.5
sau,baq,2698.5,2142.0,2707.5,,1126.5
sau,bar,2664.5,2364.0,2800.5,,
sau,bast,1995.5,1395.0,1696.5,,828.0
sau,bat,2672.0,2364.0,2800.5,,1260.0
sau,bax,2747.0,2364.0,2788.5,,586.5
sau,bay,2736.0,2140.5,2709.0,,1120.5
sau,baz,2727.0,2172.0,2712.0,,1113.0
sau,bbet,2061.5,1425.0,1131.0,,801.0
sau,bbh,2031.0,1401.0,1720.5,,783.0
sau,bbm,2031.0,1398.0,1717.5,,783.0
sau,bbr,2031.0,1401.0,1720.5,,781.5
sau,bbt,2061.5,1392.0,1113.0,,807.0
sau,bby,2776.5,2367.0,2812.5,,
sau,bcad,1995.5,1851.0,1942.5,,972.0
sau,bce,2674.0,2361.0,2809.5,,1231.5
sau,bcl,2638.5,2185.5,2535.0,,1125.0
sau,bfr,1920.5,1849.5,1443.0,,1003.5
sau,bja,2064.0,1390.5,1689.0,,790.5
sau,bjs,2707.5,2235.0,2706.0,,1170.0
sau,bju,2061.0,1401.0,1132.5,,798.0
sau,bld,2685.0,2083.5,2652.0,,1068.0
sau,blh,2704.0,2047.5,2637.0,,1080.0
sau,bli,2704.0,2083.5,2652.0,,1068.0
sau,bly,2152.5,1395.0,1806.0,,831.0
sau,bma,1978.0,1354.5,1669.5,,814.5
sau,bmab,2052.5,1354.5,1788.0,,814.5
sau,bmyc,2729.5,2361.0,2764.5,,1237.5
sau,bnc,2542.5,2367.0,2793.0,,574.5
sau,boz,2022.5,1594.5,1974.0,,898.5
sau,bpa,2031.0,1399.5,1728.0,,781.5
sau,bpz,2055.5,1353.0,1669.5,,808.5
sau,bql,2704.5,2172.0,2712.0,,1113.0
sau,bqy,2744.0,2046.0,2394.0,,1084.5
sau,bra,2064.5,1377.0,1684.5,,801.0
sau,bsau,2146.0,1312.5,1662.0,,747.0
sau,bsui,1947.0,1549.5,1824.0,,891.0
sau,bth,1654.0,1878.0,1507.5,,1024.5
sau,btr,2128.0,1852.5,1935.0,,1036.5
sau,bxe,1921.5,1446.0,1854.0,,856.5
sau,cac,926.0,1977.0,2157.0,,1116.0
sau,cau,1844.5,1473.0,1809.0,,853.5
sau,cgl,2164.0,1537.5,1939.5,,973.5
sau,cko,233.0,1635.0,2047.5,,880.5
sau,ctu,2145.5,1588.5,2016.0,,889.5
sau,ddn,2158.5,1408.5,1248.0,,726.0
sau,dha,,1629.0,1677.0,,
sau,dse,,1363.5,1483.5,,
sau,eco,2122.0,1696.5,2044.5,,918.0
sau,ent,2118.0,1609.5,1813.5,,948.0
sau,esa,227.0,1590.0,2029.5,,900.0
sau,fjo,1964.0,1957.5,2109.0,,1107.0
sau,gme,2269.5,1414.5,2031.0,,769.5
sau,hde,2061.5,1680.0,2040.0,,946.5
sau,hpy,2022.0,1674.0,1984.5,,996.0
sau,kpn,2137.5,1578.0,1687.5,,883.5
sau,lap,2110.0,1570.5,1242.0,,886.5
sau,lmo,2693.0,2326.5,2763.0,,1252.5
sau,mag,2102.0,1375.5,1132.5,,801.0
sau,mcp,2213.5,1909.5,2400.0,,1011.0
sau,mlo,2071.0,1399.5,1663.5,,835.5
sau,mmu,,1528.5,1564.5,,
sau,mtu,2154.5,1329.0,1239.0,,456.0
sau,mxa,2127.5,951.0,1413.0,,763.5
sau,nfa,2161.0,826.5,1095.0,,780.0
sau,nme,,1720.5,1989.0,,880.5
sau,nos,2053.0,1617.0,1663.5,,1021.5
sau,npc,2113.0,1311.0,1639.5,,774.0
sau,nwi,2073.0,1447.5,1675.5,,838.5
sau,pae,2141.5,1359.0,1635.0,,786.0
sau,pam,2120.0,1603.5,2017.5,,942.0
sau,paq,2097.5,1609.5,2019.0,,945.0
sau,par,2043.5,1828.5,2173.5,,1005.0
sau,pcr,2038.5,1804.5,2197.5,,1015.5
sau,pdo,2056.5,1410.0,1743.0,,867.0
sau,pfl,2138.5,1515.0,1921.5,,880.5
sau,pmh,2097.5,1648.5,2025.0,,1015.5
sau,pps,,1423.5,1564.5,,
sau,ppu,2123.0,1516.5,1926.0,,859.5
sau,psa,970.0,1402.5,1866.0,,766.5
sau,rbd,2017.0,1317.0,1617.0,,798.0
sau,rfr,2055.5,1231.5,1222.5,,798.0
sau,rhc,1994.0,1458.0,1101.0,,853.5
sau,rpa,2064.5,1440.0,1672.5,,799.5
sau,rso,2034.5,1360.5,1782.0,,769.5
sau,sau,3110.0,3666.0,4164.0,,2088.0
sau,sco,2171.0,1314.0,1099.5,,748.5
sau,sfr,2106.0,1851.0,2094.0,,1032.0
sau,sil,2026.0,1446.0,1741.5,,832.5
sau,slr,2019.5,1689.0,1525.5,,921.0
sau,son,2093.0,1824.0,2047.5,,985.5
sau,spe,2134.5,1582.5,1717.5,,900.0
sau,spy,2027.5,2241.0,2595.0,,1092.0
sau,srr,2132.5,1530.0,1761.0,,939.0
sau,syn,2130.5,1548.0,1306.5,,895.5
sau,tpo,1917.0,1599.0,1540.5,,868.5
sau,ttu,2140.0,1608.0,2088.0,,966.0
sau,vch,2115.0,1728.0,2116.5,,981.0
sau,vpa,1980.5,1819.5,1909.5,,994.5
sau,wbr,2111.5,1824.0,1962.0,,985.5
sau,xcc,2154.0,1362.0,1713.0,,798.0
sau,xoo,2160.0,1398.0,1720.5,,781.5
sco,aaa,2011.5,2179.5,1728.0,,1287.0
sco,aaci,2496.5,2614.5,1791.0,,1402.5
sco,aalg,1924.0,1462.5,1087.5,,798.0
sco,aamb,1575.0,,,,
sco,aaq,2644.5,2421.0,1603.5,,1317.0
sco,aaqi,1958.5,1078.5,894.0,,670.5
sco,aaqu,2019.0,1806.0,1572.0,,
sco,aasc,2079.5,1731.0,1461.0,,993.0
sco,aba,2056.0,1536.0,1630.5,,1222.5
sco,abo,2132.5,1738.5,1435.5,,1102.5
sco,ace,2587.0,2496.0,1702.5,,1329.0
sco,acet,2085.5,1765.5,1449.0,,969.0
sco,achr,2027.0,2176.5,1726.5,,1263.0
sco,acib,1940.5,1110.0,925.5,,652.5
sco,acid,2029.5,2032.5,1660.5,,1285.5
sco,acii,2158.0,2005.5,1716.0,,1198.5
sco,acin,2032.5,1999.5,1660.5,,1287.0
sco,acio,2033.0,2016.0,1605.0,,1222.5
sco,acip,2032.5,2002.5,1647.0,,1272.0
sco,acis,2032.5,2002.5,1647.0,,1272.0
sco,ack,2047.5,2020.5,1654.5,,1251.0
sco,acom,2094.0,2041.5,1728.0,,1209.0
sco,acr,2062.5,2232.0,1746.0,,1282.5
sco,acra,2009.0,2019.0,1680.0,,1243.5
sco,acry,2665.5,2479.5,1672.5,,1293.0
sco,acto,2390.0,2533.5,1780.5,,1506.0
sco,actt,2465.5,2296.5,1597.5,,
sco,acu,1948.0,1951.5,1659.0,,1182.0
sco,ade,2176.0,1461.0,1846.5,,1129.5
sco,adi,2140.5,1960.5,1611.0,,1219.5
sco,adk,2004.0,2169.0,1765.5,,1357.5
sco,adn,2004.0,2163.0,1765.5,,1351.5
sco,adt,2030.5,2118.0,1824.0,,1270.5
sco,aeb,2581.0,2614.5,1777.5,,1491.0
sco,aeh,2241.0,2119.5,1710.0,,1315.5
sco,aei,2063.5,1323.0,1221.0,,814.5
sco,aep,1940.5,2017.5,1696.5,,1161.0
sco,aev,1963.0,1434.0,1129.5,,838.5
sco,aez,2615.5,2664.0,1801.5,,1465.5
sco,afa,2015.5,1843.5,1617.0,,1128.0
sco,afc,1936.0,1095.0,918.0,,658.5
sco,afi,2086.0,1786.5,1461.0,,1140.0
sco,afla,1920.0,1474.5,1125.0,,834.0
sco,afq,2017.5,1798.5,1572.0,,
sco,agc,2074.0,2079.0,1623.0,,1162.5
sco,agt,2107.0,2026.5,1600.5,,1137.0
sco,agv,1960.5,1764.0,1797.0,,1176.0
sco,aht,2024.0,1990.5,1635.0,,1110.0
sco,ahu,2137.0,2209.5,1639.5,,1194.0
sco,ahz,1863.5,1224.0,972.0,,754.5
sco,ais,2026.0,2110.5,1705.5,,1215.0
sco,aji,2533.0,1233.0,1740.0,,1407.0
sco,ajs,2025.5,2080.5,1666.5,,1311.0
sco,aka,2010.5,1767.0,1057.5,,925.5
sco,alg,2040.5,1594.5,1321.5,,1039.5
sco,ali,2115.5,2218.5,1689.0,,1222.5
sco,aln,2132.5,1738.5,1434.0,,1105.5
sco,alp,1972.0,1107.0,924.0,,715.5
sco,als,1931.5,1341.0,1063.5,,739.5
sco,alti,1900.0,1531.5,1150.5,,826.5
sco,alv,2153.0,2082.0,1686.0,,1296.0
sco,amah,1941.0,1944.0,1542.0,,1230.0
sco,amc,2034.5,1563.0,1293.0,,969.0
sco,ame,,1113.0,820.5,,
sco,amh,2030.5,1566.0,1293.0,,963.0
sco,ami,2634.0,1545.0,2371.5,,1486.5
sco,amih,2111.5,2110.5,1710.0,,1198.5
sco,amol,1969.5,1075.5,885.0,,682.5
sco,amr,2130.5,1536.0,1261.5,,916.5
sco,ams,2625.5,1534.5,1641.0,,1485.0
sco,amv,2065.0,2223.0,1750.5,,1282.5
sco,amyb,2641.5,1411.5,2394.0,,1461.0
sco,amyy,2631.5,2695.5,2425.5,,1498.5
sco,ane,2474.0,2572.5,1762.5,,1435.5
sco,anp,1898.5,1402.5,1114.5,,757.5
sco,ant,1980.0,1123.5,921.0,,697.5
